ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Example_IDs
63-beng1280,beng1280,63,d̪ol,,,,beng1280-agroupoftwogirlsplayed;beng1280-agroupoffivegirlsplayed;beng1280-agroupoffourgirlsplayed;beng1280-agroupoftwelveboysreached;beng1280-agroupoftwentyfiveboysreached;beng1280-agroupoftwentyboysreached
63-assa1263,assa1263,63,ɡrʊp,,,,assa1263-agroupoftwogirlsplayed;assa1263-agroupoffivegirlsplayed;assa1263-agroupoffourgirlsplayed;assa1263-agroupoftwelveboysreached;assa1263-agroupoftwentyfiveboysreached;assa1263-agroupoftwentyboysreached
63-marw1260,marw1260,63,ɟ̌ʰʊnd,,,,marw1260-agroupoftwogirlsplayed;marw1260-agroupoffivegirlsplayed;marw1260-agroupoffourgirlsplayed;marw1260-agroupoftwelveboysreached;marw1260-agroupoftwentyfiveboysreached;marw1260-agroupoftwentyboysreached
63-panj1256,panj1256,63,ɡrupɑ̃,,,,panj1256-agroupoftwogirlsplayed;panj1256-agroupoffivegirlsplayed;panj1256-agroupoffourgirlsplayed;panj1256-agroupoftwelveboysreached;panj1256-agroupoftwentyfiveboysreached;panj1256-agroupoftwentyboysreached
63-adiv1239,adiv1239,63,səmuh,,,,adiv1239-agroupoftwogirlsplayed;adiv1239-agroupoffivegirlsplayed;adiv1239-agroupoffourgirlsplayed;adiv1239-agroupoftwelveboysreached;adiv1239-agroupoftwentyfiveboysreached;adiv1239-agroupoftwentyboysreached
63-sind1272,sind1272,63,ɡəɖ,,,,sind1272-agroupoftwogirlsplayed;sind1272-agroupoffivegirlsplayed;sind1272-agroupoffourgirlsplayed;sind1272-agroupoftwelveboysreached;sind1272-agroupoftwentyfiveboysreached;sind1272-agroupoftwentyboysreached
63-paha1251,paha1251,63,ǰunɖ,,,,paha1251-agroupoftwogirlsplayed;paha1251-agroupoffivegirlsplayed;paha1251-agroupoffourgirlsplayed;paha1251-agroupoftwelveboysreached;paha1251-agroupoftwentyfiveboysreached;paha1251-agroupoftwentyboysreached
63-sada1242,sada1242,63,dəl,,,,sada1242-agroupoftwogirlsplayed;sada1242-agroupoffivegirlsplayed;sada1242-agroupoffourgirlsplayed;sada1242-agroupoftwelveboysreached;sada1242-agroupoftwentyfiveboysreached;sada1242-agroupoftwentyboysreached
63-wagd1238,wagd1238,63,səmuh,,,,wagd1238-agroupoftwogirlsplayed;wagd1238-agroupoffivegirlsplayed;wagd1238-agroupoffourgirlsplayed;wagd1238-agroupoftwelveboysreached;wagd1238-agroupoftwentyfiveboysreached;wagd1238-agroupoftwentyboysreached
63-west2380,west2380,63,səb,,,,west2380-agroupoftwogirlsplayed;west2380-agroupoffivegirlsplayed;west2380-agroupoffourgirlsplayed;west2380-agroupoftwelveboysreached;west2380-agroupoftwentyfiveboysreached;west2380-agroupoftwentyboysreached
63-sans1269,sans1269,63,səmɑhɑrəh,,,,sans1269-agroupoftwogirlsplayed;sans1269-agroupoffivegirlsplayed;sans1269-agroupoffourgirlsplayed;sans1269-agroupoftwelveboysreached;sans1269-agroupoftwentyfiveboysreached;sans1269-agroupoftwentyboysreached
63-panc1246,panc1246,63,dəl,,,,panc1246-agroupoftwogirlsplayed;panc1246-agroupoffivegirlsplayed;panc1246-agroupoffourgirlsplayed;panc1246-agroupoftwelveboysreached;panc1246-agroupoftwentyfiveboysreached;panc1246-agroupoftwentyboysreached
63-sylh1242,sylh1242,63,d̪ɔl,,,,sylh1242-agroupoftwogirlsplayed;sylh1242-agroupoffivegirlsplayed;sylh1242-agroupoffourgirlsplayed;sylh1242-agroupoftwelveboysreached;sylh1242-agroupoftwentyfiveboysreached;sylh1242-agroupoftwentyboysreached
63-urdu1245,urdu1245,63,ɡruhũ /ɡɑruh,,,,urdu1245-agroupoftwogirlsplayed;urdu1245-agroupoffivegirlsplayed;urdu1245-agroupoffourgirlsplayed;urdu1245-agroupoftwelveboysreached;urdu1245-agroupoftwentyfiveboysreached;urdu1245-agroupoftwentyboysreached
63-halb1244,halb1244,63,ǰən ǰʰən,,,,halb1244-agroupoftwogirlsplayed;halb1244-agroupoffivegirlsplayed;halb1244-agroupoffourgirlsplayed;halb1244-agroupoftwelveboysreached;halb1244-agroupoftwentyfiveboysreached;halb1244-agroupoftwentyboysreached
63-maga1260,maga1260,63,ɡoʈʰ,,,,maga1260-agroupoftwogirlsplayed;maga1260-agroupoffivegirlsplayed;maga1260-agroupoffourgirlsplayed;maga1260-agroupoftwelveboysreached;maga1260-agroupoftwentyfiveboysreached;maga1260-agroupoftwentyboysreached
64-dogr1250,dogr1250,64,joɖe,,,,dogr1250-twopairsofsocks;dogr1250-apairofsocksarelyinghere
64-garh1243,garh1243,64,ǰoɖi,,,,garh1243-twopairsofsocks;garh1243-apairofsocksarelyinghere
64-kuma1273,kuma1273,64,ǰoɖi,,,,kuma1273-twopairsofsocks;kuma1273-apairofsocksarelyinghere
64-gadd1242,gadd1242,64,ǰoɖe,,,,gadd1242-twopairsofsocks;gadd1242-apairofsocksarelyinghere
64-goan1235,goan1235,64,zɔɖ,,,,goan1235-twopairsofsocks;goan1235-apairofsocksarelyinghere
64-nepa1254,nepa1254,64,ǰoɖi,,,,nepa1254-twopairsofsocks;nepa1254-apairofsocksarelyinghere
64-kudm1238,kudm1238,64,kʰuɽ,,,,kudm1238-twopairsofsocks;kudm1238-apairofsocksarelyinghere
64-beng1280,beng1280,64,ǰoɖɑ,,,,beng1280-twopairsofsocks;beng1280-apairofsocksarelyinghere
64-assa1263,assa1263,64,zur,,,,assa1263-twopairsofsocks;assa1263-apairofsocksarelyinghere
64-marw1260,marw1260,64,ǰoɖijɑ̃,,,,marw1260-twopairsofsocks;marw1260-apairofsocksarelyinghere
64-panj1256,panj1256,64,ǰoɖe,,,,panj1256-twopairsofsocks;panj1256-apairofsocksarelyinghere
64-adiv1239,adiv1239,64,ǰuɖe,,,,adiv1239-twopairsofsocks;adiv1239-apairofsocksarelyinghere
64-kash1277,kash1277,64,ǰoɖ,,,,kash1277-twopairsofsocks;kash1277-apairofsocksarelyinghere
64-mara1378,mara1378,64,dzoɖi,,,,mara1378-twopairsofsocks;mara1378-apairofsocksarelyinghere
64-guja1252,guja1252,64,ǰoɖi,,,,guja1252-twopairsofsocks;guja1252-apairofsocksarelyinghere
64-sind1272,sind1272,64,ǰoɖi,,,,sind1272-twopairsofsocks;sind1272-apairofsocksarelyinghere
64-paha1251,paha1251,64,ǰoɽe,,,,paha1251-twopairsofsocks;paha1251-apairofsocksarelyinghere
64-sada1242,sada1242,64,ǰoɖɑ,,,,sada1242-twopairsofsocks;sada1242-apairofsocksarelyinghere
64-wagd1238,wagd1238,64,ǰoɖi,,,,wagd1238-twopairsofsocks;wagd1238-apairofsocksarelyinghere
64-west2380,west2380,64,ǰoɽi,,,,west2380-twopairsofsocks;west2380-apairofsocksarelyinghere
64-sans1269,sans1269,64,juɡəl,,,,sans1269-twopairsofsocks;sans1269-apairofsocksarelyinghere
64-panc1246,panc1246,64,ǰoɖi,,,,panc1246-twopairsofsocks;panc1246-apairofsocksarelyinghere
64-sylh1242,sylh1242,64,ɟuɽɑ,,,,sylh1242-twopairsofsocks;sylh1242-apairofsocksarelyinghere
64-urdu1245,urdu1245,64,dʒoɽe,,,,urdu1245-twopairsofsocks;urdu1245-apairofsocksarelyinghere
64-halb1244,halb1244,64,ǰoɖi,,,,halb1244-twopairsofsocks;halb1244-apairofsocksarelyinghere
64-maga1260,maga1260,64,ǰoɖɑ,,,,maga1260-twopairsofsocks;maga1260-apairofsocksarelyinghere
64-rajb1243,rajb1243,64,ǰoɖɑ,,,,rajb1243-twopairsofsocks;rajb1243-apairofsocksarelyinghere
64-kull1236,kull1236,64,ǰoɖi,,,,kull1236-twopairsofsocks;kull1236-apairofsocksarelyinghere
65-dogr1250,dogr1250,65,dərǰəno,,,,dogr1250-iwenttheredozenoftimes
65-garh1243,garh1243,65,dərǰəno,,,,garh1243-iwenttheredozenoftimes
65-kuma1273,kuma1273,65,dərǰəno,,,,kuma1273-iwenttheredozenoftimes
65-gadd1242,gadd1242,65,dərǰən,,,,gadd1242-iwenttheredozenoftimes
65-goan1235,goan1235,65,ɖəzən/bɑrɑ,,,,goan1235-iwenttheredozenoftimes
65-nepa1254,nepa1254,65,dərǰəno,,,,nepa1254-iwenttheredozenoftimes
65-kudm1238,kudm1238,65,dərǰənə,,,,kudm1238-iwenttheredozenoftimes
65-beng1280,beng1280,65,ɖoǰon,,,,beng1280-iwenttheredozenoftimes
65-assa1263,assa1263,65,bohut bɑr,,,,assa1263-iwenttheredozenoftimes
65-marw1260,marw1260,65,əi bɑr,,,,marw1260-iwenttheredozenoftimes
65-panj1256,panj1256,65,kəi ʋɑri,,,,panj1256-iwenttheredozenoftimes
65-adiv1239,adiv1239,65,bəhut tʰər,,,,adiv1239-iwenttheredozenoftimes
65-kash1277,kash1277,65,dərzənə,,,,kash1277-iwenttheredozenoftimes
65-mara1378,mara1378,65,tithe (ʃəmbʰərda/hədzarda),,,,mara1378-iwenttheredozenoftimes
65-guja1252,guja1252,65,ɡʰəɳi ʋəkʰət,,,,guja1252-iwenttheredozenoftimes
65-sind1272,sind1272,65,ələj dəffɑ,,,,sind1272-iwenttheredozenoftimes
65-paha1251,paha1251,65,dərǰən,,,,paha1251-iwenttheredozenoftimes
65-sada1242,sada1242,65,dərǰəno,,,,sada1242-iwenttheredozenoftimes
65-wagd1238,wagd1238,65,dərǰən,,,,wagd1238-iwenttheredozenoftimes
65-west2380,west2380,65,dərǰən,,,,west2380-iwenttheredozenoftimes
65-sans1269,sans1269,65,bəhubɑrəm,,,,sans1269-iwenttheredozenoftimes
65-panc1246,panc1246,65,beǰɑin dʰɑ̃ʋ,,,,panc1246-iwenttheredozenoftimes
65-urdu1245,urdu1245,65,dərdʒənõ,,,,urdu1245-iwenttheredozenoftimes
65-halb1244,halb1244,65,dərǰən,,,,halb1244-iwenttheredozenoftimes
65-maga1260,maga1260,65,dərǰəno,,,,maga1260-iwenttheredozenoftimes
65-rajb1243,rajb1243,65,onek/mɛlɑ bɑr,,,,rajb1243-iwenttheredozenoftimes
66-dogr1250,dogr1250,66,ɑddi dərǰən,,,,dogr1250-iboughthalfadozeneggs
66-garh1243,garh1243,66,ɑdʰɑ dərǰən,,,,garh1243-iboughthalfadozeneggs
66-kuma1273,kuma1273,66,ɑdʰo dərǰən,,,,kuma1273-iboughthalfadozeneggs
66-gadd1242,gadd1242,66,əddɑ dərǰən,,,,gadd1242-iboughthalfadozeneggs
66-goan1235,goan1235,66,ɑrd̪ ɖəzən,,,,goan1235-iboughthalfadozeneggs
66-nepa1254,nepa1254,66,ɑdʰɑ dərǰən,,,,nepa1254-iboughthalfadozeneggs
66-kudm1238,kudm1238,66,ɑdʰɑ dərǰən,,,,kudm1238-iboughthalfadozeneggs
66-beng1280,beng1280,66,čʰɔ-ʈɑ,,,,beng1280-iboughthalfadozeneggs
66-assa1263,assa1263,66,ɑdʰɑ ɖəzən,,,,assa1263-iboughthalfadozeneggs
66-marw1260,marw1260,66,ɑddɑ dərǰən,,,,marw1260-iboughthalfadozeneggs
66-panj1256,panj1256,66,əddɑ dərjən,,,,panj1256-iboughthalfadozeneggs
66-adiv1239,adiv1239,66,čʰoʈɑ,,,,adiv1239-iboughthalfadozeneggs
66-kash1277,kash1277,66,oɖ dərzən,,,,kash1277-iboughthalfadozeneggs
66-mara1378,mara1378,66,ərdʰa ɖəzən,,,,mara1378-iboughthalfadozeneggs
66-guja1252,guja1252,66,ərdʰɑ ɖəzən,,,,guja1252-iboughthalfadozeneggs
66-sind1272,sind1272,66,ədʰ dərǰən,,,,sind1272-iboughthalfadozeneggs
66-paha1251,paha1251,66,əddɑ dərǰən,,,,paha1251-iboughthalfadozeneggs
66-sada1242,sada1242,66,ɑdʰɑ dərǰən,,,,sada1242-iboughthalfadozeneggs
66-wagd1238,wagd1238,66,əɖdo dərǰən,,,,wagd1238-iboughthalfadozeneggs
66-west2380,west2380,66,ɑdʰɑ dərǰən,,,,west2380-iboughthalfadozeneggs
66-sans1269,sans1269,66,ərdʰəseʈəkəm,,,,sans1269-iboughthalfadozeneggs
66-panc1246,panc1246,66,ɑdʰɑ dərǰən,,,,panc1246-iboughthalfadozeneggs
66-sylh1242,sylh1242,66,sɔjʈɑ,,,,sylh1242-iboughthalfadozeneggs
66-urdu1245,urdu1245,66,ɑdhɑ dərǰən,,,,urdu1245-iboughthalfadozeneggs
66-halb1244,halb1244,66,adʰɑ dərǰən,,,,halb1244-iboughthalfadozeneggs
66-maga1260,maga1260,66,ɑdʰɑ dərǰən,,,,maga1260-iboughthalfadozeneggs
66-rajb1243,rajb1243,66,ɑdʰɑ ɖəǰən,,,,rajb1243-iboughthalfadozeneggs
66-kull1236,kull1236,66,odʰɑ dərǰən,,,,kull1236-iboughthalfadozeneggs
1-spit1240,spit1240,1,tʃik,,,,spit1240-oneboy;spit1240-onesheep;spit1240-onegirl;spit1240-onetree;spit1240-ihaveonebrother;spit1240-ihaveonesister;spit1240-ihaveonealmirah;spit1240-ihaveonebag
1-lada1244,lada1244,1,tʃik,,,,lada1244-oneboy;lada1244-onesheep;lada1244-onegirl;lada1244-onetree;lada1244-ihaveonebrother;lada1244-ihaveonesister;lada1244-ihaveonealmirah;lada1244-ihaveonebag
1-khoi1251,khoi1251,1,kʰət,,,,khoi1251-oneboy;khoi1251-onesheep;khoi1251-onegirl;khoi1251-onetree;khoi1251-ihaveonebrother;khoi1251-ihaveonesister;khoi1251-ihaveonealmirah;khoi1251-ihaveonebag
1-aona1235,aona1235,1,kʰɑ,,,,aona1235-oneboy;aona1235-onesheep;aona1235-onegirl;aona1235-onetree;aona1235-ihaveonebrother;aona1235-ihaveonesister;aona1235-ihaveonealmirah;aona1235-ihaveonebag
1-bori1243,bori1243,1,ɑtəl,,,,bori1243-oneboy;bori1243-onesheep;bori1243-onegirl;bori1243-onetree
1-bodo1269,bodo1269,1,se,,,,bodo1269-oneboy;bodo1269-onesheep;bodo1269-onegirl;bodo1269-onetree;bodo1269-ihaveonebrother;bodo1269-ihaveonesister;bodo1269-ihaveonealmirah;bodo1269-ihaveonebag
1-meit1246,meit1246,1,əmə,,,,meit1246-oneboy;meit1246-onesheep;meit1246-onegirl;meit1246-onetree;meit1246-ihaveonebrother;meit1246-ihaveonesister;meit1246-ihaveonealmirah;meit1246-ihaveonebag
1-than1255,than1255,1,kʰət,,,,than1255-oneboy;than1255-onesheep;than1255-onegirl;than1255-onetree;than1255-ihaveonebrother;than1255-ihaveonesister;than1255-ihaveonealmirah;than1255-ihaveonebag
1-tang1336,tang1336,1,ɑ:kʰə,,,,tang1336-oneboy;tang1336-onesheep;tang1336-onegirl;tang1336-onetree;tang1336-ihaveonebrother;tang1336-ihaveonesister;tang1336-ihaveonealmirah;tang1336-ihaveonebag
1-byan1241,byan1241,1,tɪɡɛ,,,,byan1241-oneboy;byan1241-onesheep;byan1241-onegirl;byan1241-onetree;byan1241-ihaveonebrother;byan1241-ihaveonesister;byan1241-ihaveonealmirah;byan1241-ihaveonebag
1-loth1237,loth1237,1,ekʰɑ,,,,loth1237-oneboy;loth1237-onesheep;loth1237-onegirl;loth1237-onetree;loth1237-ihaveonebrother;loth1237-ihaveonesister;loth1237-ihaveonealmirah;loth1237-ihaveonebag
1-rong1266,rong1266,1,əkʰət,,,,rong1266-oneboy;rong1266-onesheep;rong1266-onegirl;rong1266-onetree;rong1266-ihaveonebrother;rong1266-ihaveonesister;rong1266-ihaveonealmirah;rong1266-ihaveonebag
1-anga1288,anga1288,1,puʋo,,,,anga1288-oneboy;anga1288-onesheep;anga1288-onegirl;anga1288-onetree;anga1288-ihaveonebrother;anga1288-ihaveonesister;anga1288-ihaveonealmirah;anga1288-ihaveonebag
1-jadd1243,jadd1243,1,cik,,,,jadd1243-oneboy;jadd1243-onesheep;jadd1243-onegirl;jadd1243-onetree;jadd1243-ihaveonebrother;jadd1243-ihaveonesister;jadd1243-ihaveonealmirah;jadd1243-ihaveonebag
1-stod1241,stod1241,1,cɪ,,,,stod1241-oneboy;stod1241-onegirl;stod1241-onetree;stod1241-ihaveonebrother;stod1241-ihaveonesister;stod1241-ihaveonealmirah;stod1241-ihaveonebag
1-thad1238,thad1238,1,kʰət,,,,thad1238-oneboy;thad1238-onesheep;thad1238-onegirl;thad1238-onetree;thad1238-ihaveonebrother;thad1238-ihaveonesister;thad1238-ihaveonealmirah;thad1238-ihaveonebag
1-maon1238,maon1238,1,kəli,,,,maon1238-oneboy;maon1238-onesheep;maon1238-onegirl;maon1238-onetree;maon1238-ihaveonebrother;maon1238-ihaveonesister;maon1238-ihaveonealmirah;maon1238-ihaveonebag
1-chok1243,chok1243,1,pɘ,,,,chok1243-oneboy;chok1243-onesheep;chok1243-onegirl;chok1243-onetree;chok1243-ihaveonebrother;chok1243-ihaveonesister;chok1243-ihaveonealmirah;chok1243-ihaveonebag
1-kony1248,kony1248,1,ʧa,,,,kony1248-oneboy;kony1248-onesheep;kony1248-onegirl;kony1248-onetree;kony1248-ihaveonebrother;kony1248-ihaveonesister;kony1248-ihaveonealmirah;kony1248-ihaveonebag
1-phom1236,phom1236,1,hɯk,,,,phom1236-oneboy;phom1236-onesheep;phom1236-onegirl;phom1236-onetree;phom1236-ihaveonebrother;phom1236-ihaveonesister;phom1236-ihaveonealmirah;phom1236-ihaveonebag
1-poch1243,poch1243,1,kəsɯ,,,,poch1243-oneboy;poch1243-onesheep;poch1243-onegirl;poch1243-onetree;poch1243-ihaveonebrother;poch1243-ihaveonesister;poch1243-ihaveonealmirah;poch1243-ihaveonebag
1-sang1321,sang1321,1,kʰətu,,,,sang1321-oneboy;sang1321-onesheep;sang1321-onegirl;sang1321-onetree;sang1321-ihaveonebrother;sang1321-ihaveonesister;sang1321-ihaveonealmirah;sang1321-ihaveonebag
1-yimc1240,yimc1240,1,kʰəlaŋ,,,,yimc1240-oneboy;yimc1240-onesheep;yimc1240-onegirl;yimc1240-onetree;yimc1240-ihaveonebrother;yimc1240-ihaveonesister;yimc1240-ihaveonealmirah;yimc1240-ihaveonebag
1-khez1235,khez1235,1,kele,,,,khez1235-oneboy;khez1235-onesheep;khez1235-onegirl;khez1235-onetree;khez1235-ihaveonebrother;khez1235-ihaveonesister;khez1235-ihaveonealmirah;khez1235-ihaveonebag
1-khia1236,khia1236,1,ʦa,,,,khia1236-oneboy;khia1236-onesheep;khia1236-onegirl;khia1236-onetree;khia1236-ihaveonebrother;khia1236-ihaveonesister;khia1236-ihaveonealmirah;khia1236-ihaveonebag
1-sout2732,sout2732,1,m̥e,,,,sout2732-oneboy;sout2732-onesheep;sout2732-onegirl;sout2732-onetree;sout2732-ihaveonebrother;sout2732-ihaveonesister;sout2732-ihaveonealmirah;sout2732-ihaveonebag
1-sumi1235,sumi1235,1,lakʰi,,,,sumi1235-oneboy;sumi1235-onesheep;sumi1235-onegirl;sumi1235-onetree;sumi1235-ihaveonebrother;sumi1235-ihaveonesister;sumi1235-ihaveonealmirah;sumi1235-ihaveonebag
1-zeme1240,zeme1240,1,ket,,,,zeme1240-oneboy;zeme1240-onesheep;zeme1240-onegirl;zeme1240-onetree;zeme1240-ihaveonebrother;zeme1240-ihaveonesister;zeme1240-ihaveonealmirah;zeme1240-ihaveonebag
1-nyis1236,nyis1236,1,kin,,,,nyis1236-oneboy;nyis1236-onesheep;nyis1236-onegirl;nyis1236-onetree;nyis1236-ihaveonebrother;nyis1236-ihaveonesister;nyis1236-ihaveonealmirah;nyis1236-ihaveonebag
1-apat1240,apat1240,1,aku,,,,apat1240-oneboy;apat1240-onesheep;apat1240-onegirl;apat1240-onetree;apat1240-ihaveonebrother;apat1240-ihaveonesister;apat1240-ihaveonealmirah;apat1240-ihaveonebag
1-galo1242,galo1242,1,aken,,,,galo1242-oneboy;galo1242-onesheep;galo1242-onegirl;galo1242-onetree;galo1242-ihaveonebrother;galo1242-ihaveonesister;galo1242-ihaveonealmirah;galo1242-ihaveonebag
1-noct1238,noct1238,1,wantʰe,,,,noct1238-oneboy;noct1238-onesheep;noct1238-onegirl;noct1238-onetree;noct1238-ihaveonebrother;noct1238-ihaveonesister;noct1238-ihaveonealmirah;noct1238-ihaveonebag
1-idum1241,idum1241,1,kʰege,,,,idum1241-oneboy;idum1241-onesheep;idum1241-onegirl;idum1241-onetree;idum1241-ihaveonebrother;idum1241-ihaveonesister;idum1241-ihaveonealmirah;idum1241-ihaveonebag
1-miju1243,miju1243,1,kumo,,,,miju1243-oneboy;miju1243-onesheep;miju1243-onegirl;miju1243-onetree;miju1243-ihaveonebrother;miju1243-ihaveonesister;miju1243-ihaveonealmirah;miju1243-ihaveonebag
1-koro1316,koro1316,1,eʧe,,,,koro1316-oneboy;koro1316-onesheep;koro1316-onegirl;koro1316-onetree;koro1316-ihaveonebrother;koro1316-ihaveonesister;koro1316-ihaveonealmirah;koro1316-ihaveonebag
1-pada1257,pada1257,1,atəl,,,,pada1257-oneboy;pada1257-onesheep;pada1257-onegirl;pada1257-onetree;pada1257-ihaveonebrother;pada1257-ihaveonesister;pada1257-ihaveonealmirah;pada1257-ihaveonebag
1-diga1241,diga1241,1,kʰin,,,,diga1241-oneboy;diga1241-onesheep;diga1241-onegirl;diga1241-onetree;diga1241-ihaveonebrother;diga1241-ihaveonesister;diga1241-ihaveonealmirah;diga1241-ihaveonebag
1-tikh1243,tikh1243,1,asi,,,,tikh1243-oneboy;tikh1243-onesheep;tikh1243-onegirl;tikh1243-onetree;tikh1243-ihaveonebrother;tikh1243-ihaveonesister;tikh1243-ihaveonealmirah;tikh1243-ihaveonebag
1-tsha1245,tsha1245,1,tʰuɹ,,,,tsha1245-oneboy;tsha1245-onesheep;tsha1245-onegirl;tsha1245-onetree;tsha1245-ihaveonebrother;tsha1245-ihaveonesister;tsha1245-ihaveonealmirah;tsha1245-ihaveonebag
1-wanc1238,wanc1238,1,aʧa,,,,wanc1238-oneboy;wanc1238-onesheep;wanc1238-onegirl;wanc1238-onetree;wanc1238-ihaveonebrother;wanc1238-ihaveonesister;wanc1238-ihaveonealmirah;wanc1238-ihaveonebag
2-spit1240,spit1240,2,nɨ,,,,spit1240-twoboys;spit1240-twogirls;spit1240-ihavetwobrothers;spit1240-ihavetwosisters;spit1240-ihavetwoalmirahs
2-lada1244,lada1244,2,nis,,,,lada1244-twoboys;lada1244-twogirls;lada1244-ihavetwobrothers;lada1244-ihavetwosisters;lada1244-ihavetwoalmirahs
2-khoi1251,khoi1251,2,kʰəni,,,,khoi1251-twoboys;khoi1251-twogirls;khoi1251-ihavetwobrothers;khoi1251-ihavetwosisters;khoi1251-ihavetwoalmirahs
2-aona1235,aona1235,2,ənnɑ,,,,aona1235-twoboys;aona1235-twogirls;aona1235-ihavetwobrothers;aona1235-ihavetwosisters;aona1235-ihavetwoalmirahs
2-bori1243,bori1243,2,ɑɲɲi,,,,bori1243-twoboys;bori1243-twogirls
2-bodo1269,bodo1269,2,nəɪ,,,,bodo1269-twoboys;bodo1269-twogirls;bodo1269-ihavetwobrothers;bodo1269-ihavetwosisters;bodo1269-ihavetwoalmirahs
2-meit1246,meit1246,2,ənɪ,,,,meit1246-twoboys;meit1246-twogirls;meit1246-ihavetwobrothers;meit1246-ihavetwosisters;meit1246-ihavetwoalmirahs
2-than1255,than1255,2,nɪ:h,,,,than1255-twoboys;than1255-twogirls;than1255-ihavetwobrothers;than1255-ihavetwosisters;than1255-ihavetwoalmirahs
2-tang1336,tang1336,2,kʰənɪ,,,,tang1336-twoboys;tang1336-twogirls;tang1336-ihavetwobrothers;tang1336-ihavetwosisters;tang1336-ihavetwoalmirahs
2-byan1241,byan1241,2,nɪʃjɛ,,,,byan1241-twoboys;byan1241-twogirls;byan1241-ihavetwobrothers;byan1241-ihavetwosisters;byan1241-ihavetwoalmirahs
2-loth1237,loth1237,2,eni,,,,loth1237-twoboys;loth1237-twogirls;loth1237-ihavetwobrothers;loth1237-ihavetwosisters;loth1237-ihavetwoalmirahs
2-rong1266,rong1266,2,kənəi,,,,rong1266-twoboys;rong1266-twogirls;rong1266-ihavetwobrothers;rong1266-ihavetwosisters;rong1266-ihavetwoalmirahs
2-anga1288,anga1288,2,kenɨje,,,,anga1288-twoboys;anga1288-twogirls;anga1288-ihavetwobrothers;anga1288-ihavetwosisters;anga1288-ihavetwoalmirahs
2-jadd1243,jadd1243,2,niʰ,,,,jadd1243-twoboys;jadd1243-twogirls;jadd1243-ihavetwobrothers;jadd1243-ihavetwosisters;jadd1243-ihavetwoalmirahs
2-stod1241,stod1241,2,ɲi,,,,stod1241-twoboys;stod1241-twogirls;stod1241-ihavetwobrothers;stod1241-ihavetwosisters;stod1241-ihavetwoalmirahs
2-thad1238,thad1238,2,ni,,,,thad1238-twoboys;thad1238-twogirls;thad1238-ihavetwobrothers;thad1238-ihavetwosisters;thad1238-ihavetwoalmirahs
2-maon1238,maon1238,2,kəhɛ̃,,,,maon1238-twoboys;maon1238-twogirls;maon1238-ihavetwobrothers;maon1238-ihavetwosisters;maon1238-ihavetwoalmirahs
2-chok1243,chok1243,2,kɘ-,,,,chok1243-twoboys;chok1243-twogirls;chok1243-ihavetwobrothers;chok1243-ihavetwosisters;chok1243-ihavetwoalmirahs
2-kony1248,kony1248,2,ɲi,,,,kony1248-twoboys;kony1248-twogirls;kony1248-ihavetwobrothers;kony1248-ihavetwosisters;kony1248-ihavetwoalmirahs
2-phom1236,phom1236,2,ɲi,,,,phom1236-twoboys;phom1236-twogirls;phom1236-ihavetwobrothers;phom1236-ihavetwosisters;phom1236-ihavetwoalmirahs
2-poch1243,poch1243,2,kəɲi,,,,poch1243-twoboys;poch1243-twogirls;poch1243-ihavetwobrothers;poch1243-ihavetwosisters;poch1243-ihavetwoalmirahs
2-sang1321,sang1321,2,aɲə,,,,sang1321-twoboys;sang1321-twogirls;sang1321-ihavetwobrothers;sang1321-ihavetwosisters;sang1321-ihavetwoalmirahs
2-yimc1240,yimc1240,2,maʔɲɪ,,,,yimc1240-twoboys;yimc1240-twogirls;yimc1240-ihavetwobrothers;yimc1240-ihavetwosisters;yimc1240-ihavetwoalmirahs
2-khez1235,khez1235,2,kin̥i,,,,khez1235-twoboys;khez1235-twogirls;khez1235-ihavetwobrothers;khez1235-ihavetwosisters;khez1235-ihavetwoalmirahs
2-khia1236,khia1236,2,lɘme,,,,khia1236-twoboys;khia1236-twogirls;khia1236-ihavetwobrothers;khia1236-ihavetwosisters;khia1236-ihavetwoalmirahs
2-sout2732,sout2732,2,kɘɲ̥uŋ,,,,sout2732-twoboys;sout2732-twogirls;sout2732-ihavetwobrothers;sout2732-ihavetwosisters;sout2732-ihavetwoalmirahs
2-sumi1235,sumi1235,2,kìnì,,,,sumi1235-twoboys;sumi1235-twogirls;sumi1235-ihavetwobrothers;sumi1235-ihavetwosisters;sumi1235-ihavetwoalmirahs
2-zeme1240,zeme1240,2,kɘna,,,,zeme1240-twoboys;zeme1240-twogirls;zeme1240-ihavetwobrothers;zeme1240-ihavetwosisters;zeme1240-ihavetwoalmirahs
2-nyis1236,nyis1236,2,ni,,,,nyis1236-twoboys;nyis1236-twogirls;nyis1236-ihavetwobrothers;nyis1236-ihavetwoalmirahs
2-apat1240,apat1240,2,ani,,,,apat1240-twoboys;apat1240-twogirls;apat1240-ihavetwobrothers;apat1240-ihavetwosisters;apat1240-ihavetwoalmirahs
